1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
1.100000, 0.000000, 0.000000, 0.000000
